,location,total_sqft,bath,price,bhk
1804,Edayankattuvalasu,1175.0,2,60.0,2
1805,Edayankattuvalasu,1700.0,3,180.0,3
1806,Edayankattuvalasu,1305.0,3,95.45,3
1807,Edayankattuvalasu,1870.0,3,185.0,3
1808,Edayankattuvalasu,1750.0,3,150.0,3
1809,Edayankattuvalasu,2000.0,3,200.0,3
1810,Edayankattuvalasu,3500.0,4,330.0,3
1811,Edayankattuvalasu,2350.0,4,285.0,3
1812,Edayankattuvalasu,1550.0,2,140.0,2
1813,Edayankattuvalasu,1900.0,4,145.0,3
1814,Edayankattuvalasu,2560.0,3,265.0,3
1815,Edayankattuvalasu,2400.0,3,260.0,3
1816,Edayankattuvalasu,2560.0,3,288.0,3
1817,Edayankattuvalasu,3436.0,5,341.0,4
1818,Edayankattuvalasu,1315.0,2,140.0,2
1819,Edayankattuvalasu,1706.0,3,154.0,3
1820,Edayankattuvalasu,2079.0,3,220.0,3
1821,Edayankattuvalasu,3435.0,2,341.0,4
1822,Edayankattuvalasu,3436.0,5,345.0,4
1823,Edayankattuvalasu,3100.0,3,400.0,3
1824,Edayankattuvalasu,5400.0,3,400.0,3
1825,Edayankattuvalasu,1180.0,2,105.0,2
1826,Edayankattuvalasu,2900.0,4,325.0,4
1827,Edayankattuvalasu,1870.0,3,180.0,3
1828,Edayankattuvalasu,896.0,1,100.0,1
1829,Edayankattuvalasu,1420.0,2,120.0,2
1830,Edayankattuvalasu,1820.0,2,86.0,3
1831,Edayankattuvalasu,1225.0,2,47.0,2
1832,Edayankattuvalasu,1140.0,2,48.95,2
1833,Edayankattuvalasu,1315.0,2,65.0,3
1834,Edayankattuvalasu,1315.0,3,65.0,3
1835,Edayankattuvalasu,1315.0,3,64.0,3
1836,Edayankattuvalasu,1735.0,3,70.0,3
1837,Edayankattuvalasu,1643.0,2,70.0,3
1838,Edayankattuvalasu,1325.0,2,60.8,3
1839,Edayankattuvalasu,1060.0,2,48.7,2
1840,Edayankattuvalasu,1150.0,2,52.75,2
1841,Edayankattuvalasu,1295.0,2,59.5,3
1842,Edayankattuvalasu,1320.0,2,60.6,3
1843,Edayankattuvalasu,1295.0,2,59.5,3
1844,Edayankattuvalasu,1150.0,2,52.8,2
1845,Edayankattuvalasu,1150.0,2,52.8,2
1846,Edayankattuvalasu,1060.0,2,48.5,2
1847,Edayankattuvalasu,1150.0,2,52.5,2
1848,Edayankattuvalasu,1325.0,2,60.8,3
1849,Edayankattuvalasu,1060.0,2,48.66,2
1850,Edayankattuvalasu,1150.0,2,52.0,2
1851,Edayankattuvalasu,1154.0,2,51.8,2
1852,Edayankattuvalasu,2400.0,4,400.0,4
1853,Edayankattuvalasu,1800.0,3,252.0,3
1854,Edayankattuvalasu,1350.0,3,240.0,3
1855,Edayankattuvalasu,2400.0,4,400.0,4
1856,Edayankattuvalasu,3000.0,4,375.0,6
1857,Edayankattuvalasu,2400.0,6,400.0,6
1858,Edayankattuvalasu,4000.0,3,750.0,4
1859,Edayankattuvalasu,861.0,2,34.5,2
1860,"Gandhinagar, Vellore",1408.0,3,62.0,3
1861,"Gandhinagar, Vellore",861.0,2,34.5,2
1862,"Gandhinagar, Vellore",1318.0,3,54.0,3
1863,"Gandhinagar, Vellore",861.0,2,36.5,2
1864,"Gandhinagar, Vellore",1320.0,3,60.0,3
1865,"Gandhinagar, Vellore",1345.0,3,60.0,3
1866,"Gandhinagar, Vellore",1905.0,3,86.0,4
1867,"Gandhinagar, Vellore",1318.0,3,56.0,3
1868,"Gandhinagar, Vellore",1129.0,2,50.0,2
1869,"Gandhinagar, Vellore",1100.0,2,40.0,2
1870,"Gandhinagar, Vellore",967.0,2,45.0,2
1871,"Gandhinagar, Vellore",1618.0,3,82.5,3
1872,"Gandhinagar, Vellore",1222.0,2,63.0,2
1873,"Gandhinagar, Vellore",1300.0,3,65.0,3
1874,"Gandhinagar, Vellore",950.0,2,38.0,2
1875,"Gandhinagar, Vellore",1153.0,2,48.5,2
1876,"Gandhinagar, Vellore",812.0,1,26.0,1
1877,"Gandhinagar, Vellore",1460.0,2,65.0,3
1878,"Gandhinagar, Vellore",1500.0,3,70.0,3
1879,"Gandhinagar, Vellore",1621.0,3,72.0,3
1880,"Gandhinagar, Vellore",812.0,1,26.0,1
1881,"Gandhinagar, Vellore",990.0,2,40.0,2
1882,"Gandhinagar, Vellore",1235.0,2,63.0,2
1883,"Gandhinagar, Vellore",1385.0,3,64.0,3
1884,"Gandhinagar, Vellore",1000.0,2,35.0,2
1885,"Gandhinagar, Vellore",1010.0,2,35.0,2
1886,"Gandhinagar, Vellore",1435.0,2,62.0,3
1887,"Gandhinagar, Vellore",945.0,2,45.0,2
1888,"Gandhinagar, Vellore",2500.0,3,120.0,4
1889,"Gandhinagar, Vellore",1230.0,2,52.0,3
1890,"Gandhinagar, Vellore",1120.0,2,50.0,2
1891,"Gandhinagar, Vellore",1500.0,3,63.0,3
1892,"Gandhinagar, Vellore",1200.0,2,40.0,2
1893,"Gandhinagar, Vellore",1280.0,2,61.0,2
1894,"Gandhinagar, Vellore",1205.0,2,56.58,2
1895,"Gandhinagar, Vellore",1170.0,2,40.0,2
1896,"Gandhinagar, Vellore",3000.0,3,132.0,4
1897,"Gandhinagar, Vellore",1613.0,3,72.0,3
1898,"Gandhinagar, Vellore",1110.0,2,36.25,2
1899,"Gandhinagar, Vellore",1245.0,2,59.0,2
1900,"Gandhinagar, Vellore",1200.0,2,50.0,2
1901,"Gandhinagar, Vellore",1670.0,3,120.0,3
1902,Gopalapuram,3250.0,4,230.0,4
1903,Gopalapuram,1776.42,3,105.0,3
1904,Gopalapuram,3250.0,4,230.0,4
1905,Gopalapuram,940.0,2,56.8,2
1906,Gopalapuram,1075.0,2,60.0,2
1907,Gopalapuram,1715.0,3,115.0,3
1908,Gopalapuram,1751.0,2,115.0,3
1909,Gopalapuram,1750.0,3,130.0,3
1910,Gopalapuram,1530.0,3,105.0,3
1911,Gopalapuram,1752.0,3,105.0,3
1912,Gopalapuram,1680.0,4,95.0,3
1913,Gopalapuram,1728.0,3,125.0,3
1914,Gopalapuram,1645.0,3,110.0,3
1915,Gopalapuram,1517.0,3,100.0,3
1916,Gopalapuram,3150.0,4,218.0,4
1917,Gopalapuram,1750.0,3,120.0,3
1918,Gopalapuram,1751.0,3,115.0,3
1919,Gopalapuram,1750.0,3,105.0,3
1920,Gopalapuram,1885.0,3,135.0,3
1921,Gopalapuram,1715.0,3,120.0,3
1922,Gopalapuram,1623.29,2,105.0,3
1923,Gopalapuram,1715.0,3,115.0,3
1924,Gopalapuram,1715.0,3,105.0,3
1925,Gopalapuram,1600.0,3,105.0,3
1926,Gopalapuram,1717.0,3,125.0,3
1927,Gopalapuram,1250.0,2,75.0,2
1928,Gopalapuram,1715.0,3,112.0,3
1929,Gopalapuram,1470.0,2,82.0,3
1930,Gopalapuram,1745.0,3,104.0,3
1931,Gopalapuram,1745.0,3,115.0,3
1932,Gopalapuram,1745.0,3,110.0,3
1933,Gopalapuram,1650.0,3,71.0,3
1934,Gopalapuram,2570.0,4,141.0,5
1935,Gopalapuram,1205.0,2,70.0,2
1936,Gopalapuram,1435.0,2,80.0,3
1937,Gopalapuram,1475.0,2,80.0,2
1938,Gopalapuram,1100.0,2,49.5,2
1939,Gopalapuram,1060.0,2,46.0,2
1940,Gopalapuram,2000.0,3,125.0,3
1941,Gopalapuram,1140.0,2,43.0,2
1942,Gopalapuram,1356.0,2,66.0,3
1943,Gopalapuram,1600.0,3,75.0,3
1944,Gopalapuram,2000.0,3,95.0,4
1945,Gopalapuram,1140.0,2,49.11,2
1946,Gopalapuram,1195.0,2,44.0,2
1947,Gopalapuram,1190.0,2,40.0,2
1948,Gopalapuram,1457.0,2,60.0,2
1949,Gopalapuram,1080.0,2,41.0,2
1950,Gopalapuram,1175.0,2,43.48,2
1951,Gopalapuram,1362.0,3,62.63,3
1952,Gopalapuram,1071.0,2,51.0,2
1953,Gopalapuram,1063.0,2,40.0,2
1954,Gopalapuram,1235.0,2,52.76,2
1955,Gopalapuram,1362.0,3,62.63,3
1956,Gopalapuram,1362.0,3,62.63,3
1957,Gopalapuram,1588.0,2,90.0,3
1958,Gopalapuram,1235.0,2,44.5,2
1959,Gopalapuram,1457.0,2,60.0,2
1960,Gopalapuram,1490.0,2,300.0,3
1961,Gopalapuram,600.0,3,145.0,2
1962,Gopalapuram,2700.0,3,500.0,3
1963,Gopalapuram,2040.0,4,500.0,5
1964,Gopalapuram,2800.0,2,200.0,3
1965,Gopalapuram,1722.0,3,95.0,3
1966,Gopalapuram,1200.0,4,120.0,4
1967,Gopalapuram,1200.0,2,60.0,2
1968,Gopalapuram,1004.0,2,49.0,2
1969,Gopalapuram,1783.0,3,125.0,3
1970,Gopalapuram,1656.0,3,90.0,3
1971,Gopalapuram,1089.0,2,60.0,2
1972,Gopalapuram,1700.0,3,110.0,3
1973,Gopalapuram,1198.0,2,65.0,2
1974,Gopalapuram,1200.0,4,115.0,4
1975,Gopalapuram,1200.0,2,120.0,2
1976,Gopalapuram,1832.0,3,160.0,3
1977,Gopalapuram,1374.0,2,95.0,2
1978,Gopalapuram,1440.0,2,98.0,2
1979,Gopalapuram,2800.0,3,250.0,3
1980,Gopalapuram,1210.0,2,75.0,2
1981,Gopalapuram,1265.0,2,78.0,2
1982,Gopalapuram,1170.0,2,75.0,2
1983,Gopalapuram,1900.0,3,90.0,4
1984,Gopalapuram,1625.0,3,120.0,3
1985,Gopalapuram,1301.0,2,120.0,2
1986,Gopalapuram,1145.0,2,68.5,2
1987,Gopalapuram,1300.0,2,90.0,2
1988,Gopalapuram,1372.0,2,68.0,2
1989,Gopalapuram,1475.0,3,75.0,3
1990,Gopalapuram,1467.0,2,55.0,2
1991,Gopalapuram,1140.0,2,46.0,2
1992,Gopalapuram,1372.0,2,61.0,2
1993,Gopalapuram,1750.0,3,95.0,3
1994,Gopalapuram,1027.0,2,44.0,2
1995,Gopalapuram,1650.0,3,110.0,3
1996,Gopalapuram,1140.0,2,46.0,2
1997,Gopalapuram,1372.0,2,61.0,2
1998,Gopalapuram,1140.0,2,46.0,2
1999,Gopalapuram,1185.0,2,60.0,2
2000,Gopalapuram,1127.0,2,68.0,2
2001,Gopalapuram,1600.0,2,115.0,3
2002,Gopalapuram,1145.0,2,48.0,2
2003,Gopalapuram,1009.0,2,56.0,2
2004,Gopalapuram,1300.0,2,98.0,2
2005,Gopalapuram,1140.0,2,46.0,2
2006,Gopalapuram,1126.0,2,69.0,2
2007,Gopalapuram,1140.0,2,46.0,2
2008,Gopalapuram,1145.0,2,46.0,2
2009,Gopalapuram,1142.0,2,65.0,2
2010,Gopalapuram,1145.0,2,46.0,2
2011,Gopalapuram,1844.0,3,95.0,3
2012,Gopalapuram,1203.0,2,72.0,2
2013,Gopalapuram,1140.0,2,46.0,2
2014,Gopalapuram,4200.0,5,245.0,5
2015,Gopalapuram,1140.0,2,46.0,2
2016,Gopalapuram,1145.0,2,46.0,2
2017,Gopalapuram,1009.0,2,56.0,2
2018,Gopalapuram,1145.0,2,46.0,2
2019,Gopalapuram,1100.0,2,44.0,2
2020,Gopalapuram,1203.0,2,60.0,2
2021,Gopalapuram,1120.0,2,70.0,2
2022,Gopalapuram,1140.0,2,46.0,2
2023,Gopalapuram,1289.0,2,70.0,2
2024,Gopalapuram,1844.0,3,89.0,3
2025,Gopalapuram,1203.0,2,60.0,2
2026,Gopalapuram,1140.0,2,46.0,2
2027,Gopalapuram,1240.0,2,70.0,2
2028,Gopalapuram,1027.0,2,44.0,2
2029,Gopalapuram,1194.0,2,47.0,2
2030,Gopalapuram,1202.0,2,53.0,2
2031,Gopalapuram,1056.0,2,61.0,2
2032,Gopalapuram,1810.0,3,100.0,3
2033,Gopalapuram,1194.0,2,46.0,2
2034,Gopalapuram,1225.0,2,67.38,2
2035,Gopalapuram,1243.0,2,46.0,2
2036,Gopalapuram,1027.0,2,44.0,2
2037,Gopalapuram,1920.0,3,115.0,3
2038,Gopalapuram,1262.0,2,47.0,2
2039,Gopalapuram,3200.0,4,350.0,3
2040,Gopalapuram,4460.0,5,650.0,4
2041,Gopalapuram,2850.0,4,470.0,3
2042,Gopalapuram,1300.0,2,120.0,2
2043,Gopalapuram,1567.0,3,140.0,2
2044,Gopalapuram,3633.0,6,550.0,4
2045,Gopalapuram,1688.12,2,270.0,2
2046,Gopalapuram,1805.0,3,280.0,3
2047,Gopalapuram,1688.0,2,280.0,2
2048,Gopalapuram,1322.0,2,68.0,2
2049,Gopalapuram,1351.0,2,70.0,2
2050,Gopalapuram,1384.0,2,59.0,2
2051,Gopalapuram,1351.0,2,74.0,2
2052,Gopalapuram,1432.0,2,68.0,2
2053,Gopalapuram,1349.0,2,56.7,2
2054,Gopalapuram,1328.0,2,69.0,2
2055,Gopalapuram,1300.0,2,55.86,2
2056,Gopalapuram,1670.0,3,99.0,3
2057,Gopalapuram,1444.0,2,75.97,2
2058,Gopalapuram,1447.0,2,75.97,2
2059,Gopalapuram,1700.0,3,126.0,3
2060,Gopalapuram,1447.0,2,75.97,2
2061,Gopalapuram,1760.0,3,127.0,3
2062,Gopalapuram,1447.0,2,75.97,2
2063,Gopalapuram,1949.0,3,129.0,3
2064,Gopalapuram,1760.0,3,128.0,3
2065,Gopalapuram,1447.0,2,75.97,2
2066,Gopalapuram,2439.0,4,185.0,4
2067,Gopalapuram,1444.0,2,75.97,2
2068,Gopalapuram,1205.0,2,64.47,2
2069,Gopalapuram,1447.0,2,75.97,2
2070,Gopalapuram,2439.0,5,170.0,4
2071,Gopalapuram,1205.0,2,68.32,2
2072,Gopalapuram,1260.0,2,69.9,2
2073,Gopalapuram,2439.0,4,170.0,4
2074,Gopalapuram,1707.0,3,115.0,3
2075,Gopalapuram,970.0,2,52.5,2
2076,Gopalapuram,1277.0,2,79.89,2
2077,Gopalapuram,1703.0,3,120.0,3
2078,Gopalapuram,1125.0,2,62.0,2
2079,Gopalapuram,1090.0,2,52.0,2
2080,Gopalapuram,1112.0,2,62.0,2
2081,Gopalapuram,2400.0,3,150.0,3
2082,Gopalapuram,2968.0,3,225.0,3
2083,Gopalapuram,950.0,2,58.11,2
2084,Gopalapuram,1360.0,2,110.0,2
2085,Gopalapuram,1125.0,2,65.0,2
2086,Gopalapuram,950.0,2,56.0,2
2087,Gopalapuram,1805.0,3,134.0,3
2088,Gopalapuram,1755.0,3,122.0,3
2089,Gopalapuram,665.0,1,50.75,1
2090,Gopalapuram,2465.0,5,234.0,3
2091,Gopalapuram,1245.0,2,86.28,2
2092,Gopalapuram,660.0,1,54.0,1
2093,Gopalapuram,665.0,1,46.08,1
2094,Gopalapuram,660.0,1,62.0,1
2095,Gopalapuram,1365.0,2,122.0,2
2096,Gopalapuram,2940.0,6,280.0,4
2097,Gopalapuram,1795.0,3,139.0,3
2098,Gopalapuram,1740.0,3,150.0,3
2099,Gopalapuram,1970.0,3,164.0,3
2100,Gopalapuram,1516.0,3,147.0,3
2101,Gopalapuram,1180.0,3,48.0,3
2102,Gopalapuram,1075.0,2,46.0,3
2103,Gopalapuram,1075.0,2,45.0,3
2104,Gopalapuram,845.0,2,33.0,2
2105,Gopalapuram,1075.0,2,45.0,3
2106,Gopalapuram,845.0,2,37.0,2
2107,Gopalapuram,845.0,2,29.0,2
2108,Gopalapuram,1075.0,2,47.0,3
2109,Gopalapuram,850.0,1,32.0,2
2110,Gopalapuram,1075.0,2,50.0,3
2111,Gopalapuram,1075.0,2,52.0,3
2112,Gopalapuram,1180.0,2,46.0,3
2113,Gopalapuram,1075.0,2,42.0,3
2114,Gopalapuram,845.0,2,37.0,2
2115,Gopalapuram,1075.0,2,43.0,3
2116,Gopalapuram,700.0,1,32.0,2
2117,Gopalapuram,1075.0,2,52.0,3
2118,Gopalapuram,1075.0,2,50.0,3
2119,Gopalapuram,845.0,2,33.0,2
2120,Gopalapuram,945.0,2,33.0,2
2121,Gopalapuram,845.0,2,30.0,2
2122,Gopalapuram,1075.0,2,43.0,3
2123,Gopalapuram,1080.0,2,45.0,3
2124,Gopalapuram,1180.0,2,55.5,3
2125,Gopalapuram,1075.0,2,47.0,3
2126,Gopalapuram,1075.0,2,48.0,3
2127,Gopalapuram,1075.0,2,45.0,3
2128,Gopalapuram,1075.0,2,44.0,3
2129,Gopalapuram,850.0,2,27.0,2
2130,Gopalapuram,1075.0,2,42.0,3
2131,Gopalapuram,845.0,2,32.0,2
2132,Gopalapuram,845.0,2,34.0,2
2133,Gopalapuram,3000.0,8,140.0,8
2134,Gopalapuram,520.0,1,19.5,1
2135,Gopalapuram,515.0,1,25.0,1
2136,Gopalapuram,1090.0,3,44.0,2
2137,Gopalapuram,1850.0,3,90.0,3
2138,Gopalapuram,910.0,2,45.0,2
2139,Gopalapuram,1050.0,2,46.0,2
2140,Gopalapuram,1100.0,1,55.0,2
2141,Gopalapuram,1350.0,2,72.0,2
2142,Gopalapuram,2100.0,4,85.0,4
2143,Gopalapuram,1307.0,2,50.0,2
2144,Gopalapuram,1091.0,2,40.0,2
2145,Gopalapuram,1160.0,2,53.0,2
2146,Gopalapuram,1050.0,2,54.0,2
2147,Gopalapuram,1260.0,3,49.36,3
2148,Gopalapuram,1200.0,3,46.0,3
2149,Gopalapuram,1035.0,2,41.0,2
2150,Gopalapuram,1035.0,2,41.73,2
2151,Gopalapuram,1034.0,2,40.0,2
2152,Gopalapuram,877.0,2,30.0,2
2153,GST- Perangalthur-Chengalpattu,920.0,2,37.46,2
2154,GST- Perangalthur-Chengalpattu,1035.0,2,41.43,2
2155,GST- Perangalthur-Chengalpattu,1295.0,2,50.28,3
2156,GST- Perangalthur-Chengalpattu,1015.0,2,40.0,2
2157,GST- Perangalthur-Chengalpattu,1000.0,2,35.0,2
2158,GST- Perangalthur-Chengalpattu,955.0,2,35.28,2
2159,GST- Perangalthur-Chengalpattu,1005.0,2,39.77,2
2160,GST- Perangalthur-Chengalpattu,1014.0,2,35.0,2
2161,GST- Perangalthur-Chengalpattu,1020.0,2,40.89,2
2162,GST- Perangalthur-Chengalpattu,920.0,2,37.2,2
2163,GST- Perangalthur-Chengalpattu,800.0,1,32.0,2
2164,GST- Perangalthur-Chengalpattu,1280.0,3,50.0,3
2165,GST- Perangalthur-Chengalpattu,1942.0,3,90.0,3
2166,GST- Perangalthur-Chengalpattu,1127.0,2,45.0,2
2167,GST- Perangalthur-Chengalpattu,877.0,2,29.0,2
2168,GST- Perangalthur-Chengalpattu,1365.0,3,52.81,3
2169,GST- Perangalthur-Chengalpattu,842.0,2,30.0,2
2170,GST- Perangalthur-Chengalpattu,1260.0,3,49.36,3
2171,GST- Perangalthur-Chengalpattu,1365.0,3,52.82,3
2172,GST- Perangalthur-Chengalpattu,955.0,2,37.97,2
2173,GST- Perangalthur-Chengalpattu,1089.0,2,40.0,2
2174,GST- Perangalthur-Chengalpattu,1365.0,3,53.96,3
2175,GST- Perangalthur-Chengalpattu,1090.0,2,31.48,2
2176,GST- Perangalthur-Chengalpattu,1400.0,2,40.44,3
2177,GST- Perangalthur-Chengalpattu,1320.0,2,38.13,3
2178,GST- Perangalthur-Chengalpattu,1020.0,2,29.45,2
2179,GST- Perangalthur-Chengalpattu,1165.0,2,33.64,2
2180,GST- Perangalthur-Chengalpattu,1090.0,2,31.48,2
2181,GST- Perangalthur-Chengalpattu,1000.0,2,28.88,2
2182,GST- Perangalthur-Chengalpattu,1020.0,2,29.45,2
2183,GST- Perangalthur-Chengalpattu,1160.0,2,33.51,2
2184,GST- Perangalthur-Chengalpattu,1125.0,2,32.49,2
2185,GST- Perangalthur-Chengalpattu,1125.0,2,32.49,2
2186,GST- Perangalthur-Chengalpattu,1130.0,2,32.64,2
2187,GST- Perangalthur-Chengalpattu,1065.0,2,30.75,2
2188,GST- Perangalthur-Chengalpattu,1200.0,3,125.0,3
2189,GST- Perangalthur-Chengalpattu,1632.0,3,145.0,4
2190,GST- Perangalthur-Chengalpattu,1670.0,3,135.0,4
2191,GST- Perangalthur-Chengalpattu,1680.0,3,135.0,4
2192,GST- Perangalthur-Chengalpattu,1632.0,3,128.0,4
2193,GST- Perangalthur-Chengalpattu,3339.0,3,250.0,3
2194,GST- Perangalthur-Chengalpattu,1355.0,3,135.0,4
2195,GST- Perangalthur-Chengalpattu,1232.0,3,96.0,3
2196,GST- Perangalthur-Chengalpattu,1632.0,3,140.0,4
2197,GST- Perangalthur-Chengalpattu,1150.0,2,69.0,2
2198,GST- Perangalthur-Chengalpattu,1142.0,2,70.0,2
2199,GST- Perangalthur-Chengalpattu,2800.0,4,240.0,4
2200,GST- Perangalthur-Chengalpattu,1476.0,3,105.0,3
2201,GST- Perangalthur-Chengalpattu,1700.0,4,152.0,4
2202,GST- Perangalthur-Chengalpattu,1262.0,2,75.0,2
2203,GST- Perangalthur-Chengalpattu,1139.0,2,80.0,2
2204,GST- Perangalthur-Chengalpattu,1125.0,2,70.0,2
2205,GST- Perangalthur-Chengalpattu,1420.0,3,85.0,3
2206,GST- Perangalthur-Chengalpattu,941.0,2,48.0,2
2207,GST- Perangalthur-Chengalpattu,1100.0,2,55.0,2
2208,GST- Perangalthur-Chengalpattu,2400.0,3,140.0,4
2209,GST- Perangalthur-Chengalpattu,1225.0,2,66.5,2
2210,GST- Perangalthur-Chengalpattu,1950.0,6,175.0,5
2211,GST- Perangalthur-Chengalpattu,1080.0,2,50.0,2
2212,GST- Perangalthur-Chengalpattu,1230.0,2,55.0,2
2213,GST- Perangalthur-Chengalpattu,1200.0,2,75.0,2
2214,GST- Perangalthur-Chengalpattu,1089.0,2,49.0,2
2215,GST- Perangalthur-Chengalpattu,1130.0,2,56.0,2
2216,GST- Perangalthur-Chengalpattu,1270.0,2,95.0,2
2217,GST- Perangalthur-Chengalpattu,1706.0,3,115.0,3
2218,GST- Perangalthur-Chengalpattu,1389.0,2,94.0,2
2219,GST- Perangalthur-Chengalpattu,1225.0,2,72.0,2
2220,GST- Perangalthur-Chengalpattu,1746.0,3,115.0,3
2221,GST- Perangalthur-Chengalpattu,1560.0,3,149.0,4
2222,GST- Perangalthur-Chengalpattu,1382.0,2,84.5,2
2223,GST- Perangalthur-Chengalpattu,1260.0,2,70.0,2
2224,GST- Perangalthur-Chengalpattu,1206.0,2,90.0,2
2225,GST- Perangalthur-Chengalpattu,1594.0,3,140.0,3
2226,GST- Perangalthur-Chengalpattu,1153.0,2,56.4,2
2227,GST- Perangalthur-Chengalpattu,1162.0,2,59.9,2
2228,GST- Perangalthur-Chengalpattu,1991.0,4,103.0,3
2229,GST- Perangalthur-Chengalpattu,1153.0,2,57.0,2
2230,GST- Perangalthur-Chengalpattu,1162.0,2,57.0,2
2231,GST- Perangalthur-Chengalpattu,1139.0,2,62.0,2
2232,GST- Perangalthur-Chengalpattu,1139.0,2,56.8,2
2233,GST- Perangalthur-Chengalpattu,1139.0,2,56.85,2
2234,GST- Perangalthur-Chengalpattu,664.0,1,35.0,1
2235,GST- Perangalthur-Chengalpattu,1820.0,3,93.0,3
2236,GST- Perangalthur-Chengalpattu,1636.0,3,85.0,3
2237,GST- Perangalthur-Chengalpattu,1444.0,2,70.0,2
2238,GST- Perangalthur-Chengalpattu,1139.0,2,60.0,2
2239,GST- Perangalthur-Chengalpattu,1820.0,3,93.0,3
2240,GST- Perangalthur-Chengalpattu,1162.0,2,58.0,2
2241,GST- Perangalthur-Chengalpattu,1636.0,3,85.0,3
2242,GST- Perangalthur-Chengalpattu,1636.0,3,92.0,3
2243,GST- Perangalthur-Chengalpattu,1087.0,2,54.3,2
2244,GST- Perangalthur-Chengalpattu,1149.0,2,65.0,2
2245,GST- Perangalthur-Chengalpattu,664.0,1,35.4,1
2246,GST- Perangalthur-Chengalpattu,1153.0,2,56.7,2
2247,GST- Perangalthur-Chengalpattu,1139.0,2,56.5,2
2248,GST- Perangalthur-Chengalpattu,1636.0,3,83.0,3
2249,GST- Perangalthur-Chengalpattu,664.0,1,34.0,1
2250,GST- Perangalthur-Chengalpattu,1162.0,2,58.0,2
2251,GST- Perangalthur-Chengalpattu,1153.0,2,60.0,2
2252,GST- Perangalthur-Chengalpattu,1820.0,3,99.0,3
2253,GST- Perangalthur-Chengalpattu,1172.0,2,56.725,2
2254,GST- Perangalthur-Chengalpattu,1820.0,3,95.0,3
2255,GST- Perangalthur-Chengalpattu,1820.0,3,95.5,3
2256,GST- Perangalthur-Chengalpattu,1153.0,2,56.0,2
2257,GST- Perangalthur-Chengalpattu,705.0,1,34.545,1
2258,GST- Perangalthur-Chengalpattu,1153.0,2,56.5,2
2259,GST- Perangalthur-Chengalpattu,1153.0,2,58.0,2
2260,GST- Perangalthur-Chengalpattu,1636.0,3,88.0,3
2261,GST- Perangalthur-Chengalpattu,1153.0,2,56.55,2
2262,GST- Perangalthur-Chengalpattu,1153.0,2,56.5,2
2263,GST- Perangalthur-Chengalpattu,1153.0,2,60.0,2
2264,GST- Perangalthur-Chengalpattu,1120.0,2,55.0,2
2265,GST- Perangalthur-Chengalpattu,1070.0,2,55.0,2
2266,GST- Perangalthur-Chengalpattu,740.0,2,37.0,2
2267,GST- Perangalthur-Chengalpattu,1028.0,2,49.0,2
2268,GST- Perangalthur-Chengalpattu,1392.0,2,98.0,2
2269,GST- Perangalthur-Chengalpattu,1070.0,2,47.5,2
2270,GST- Perangalthur-Chengalpattu,1825.0,3,126.0,3
2271,GST- Perangalthur-Chengalpattu,1025.0,2,50.0,2
2272,GST- Perangalthur-Chengalpattu,1198.0,2,60.0,2
2273,GST- Perangalthur-Chengalpattu,1560.0,2,85.0,2
2274,GST- Perangalthur-Chengalpattu,1590.0,2,85.0,3
2275,GST- Perangalthur-Chengalpattu,1100.0,2,58.0,2
2276,GST- Perangalthur-Chengalpattu,1051.0,2,61.0,2
2277,Kotturpuram,1020.0,2,55.0,2
2278,Kotturpuram,1285.0,2,65.0,2
2279,Kotturpuram,1040.0,2,50.0,2
2280,Kotturpuram,1392.0,2,95.0,2
2281,Kotturpuram,705.0,2,50.0,1
2282,Kotturpuram,1125.0,2,46.0,2
2283,Kotturpuram,1400.0,2,78.0,3
2284,Kotturpuram,1400.0,2,78.0,3
2285,Kotturpuram,907.0,2,38.0,2
2286,Kotturpuram,1310.0,2,62.0,2
2287,Kotturpuram,1475.0,2,120.0,3
2288,Kotturpuram,1900.0,2,170.0,4
2289,Kotturpuram,1350.0,2,180.0,2
2290,Kotturpuram,1050.0,2,162.0,2
2291,Kotturpuram,1660.4,4,211.0,4
2292,Kotturpuram,505.0,1,85.0,1
2293,Kotturpuram,1565.0,3,98.91,3
2294,Kotturpuram,730.0,1,52.0,2
2295,Kotturpuram,650.0,1,40.0,2
2296,Kotturpuram,650.0,2,45.0,2
2297,Kotturpuram,1650.0,3,115.0,3
2298,Kotturpuram,650.0,1,17.0,2
2299,Kotturpuram,645.0,1,16.45,1
2300,Kotturpuram,645.0,1,16.45,1
2301,Kotturpuram,1015.0,2,25.88,2
2302,Kotturpuram,530.0,1,11.66,1
2303,Kotturpuram,1208.0,3,45.0,3
2304,Kotturpuram,1200.0,2,32.0,2
2305,Kotturpuram,1025.0,2,27.68,2
2306,Kotturpuram,582.5,1,15.135,1
2307,Kotturpuram,1015.0,2,25.88,2
2308,Kotturpuram,1065.0,2,33.0,3
2309,Kotturpuram,850.0,2,25.4,2
2310,Kotturpuram,590.0,1,13.57,1
2311,Kotturpuram,645.0,1,16.45,1
2312,Kotturpuram,630.0,1,13.86,1
2313,Kotturpuram,1015.0,2,25.88,2
2314,Kotturpuram,1107.0,2,43.0,3
2315,Kotturpuram,520.0,1,14.04,1
2316,Kotturpuram,1200.0,1,36.0,2
2317,Kotturpuram,975.0,2,24.86,2
2318,Kotturpuram,645.0,1,16.45,1
2319,Kotturpuram,985.0,2,25.12,2
