,location,total_sqft,bath,price,bhk
1782,Lodhi Colony,1253.0,2,65.8,2
1783,Lodhi Colony,1160.0,2,33.5,2
1784,Lodhi Colony,975.0,2,45.0,3
1785,Lodhi Colony,6000.0,4,260.0,4
1786,Lodhi Colony,1116.0,2,37.0,2
1787,Lodhi Colony,1125.0,2,29.25,2
1788,Lodhi Colony,1000.0,2,28.88,2
1789,Lodhi Colony,1000.0,2,28.88,2
1790,Lodhi Colony,1000.0,2,28.88,2
1791,Lodhi Colony,1165.0,2,30.29,2
1792,Lodhi Colony,3550.0,2,167.5,4
1793,Lodhi Colony,1031.0,2,53.0,2
1794,Lodhi Colony,1065.0,2,30.88,2
1795,Lodhi Colony,1549.0,3,80.0,3
1796,Lodhi Colony,1065.0,2,56.13,2
1797,Lodhi Colony,920.0,2,26.0,2
1798,Lodhi Colony,1140.0,2,33.84,2
1799,Lodhi Colony,1219.0,2,61.26,2
1800,Lodhi Colony,1252.0,2,65.0,3
1801,Lodhi Colony,1125.0,2,32.49,2
1802,Lodhi Colony,1286.0,2,69.0,2
1803,Lodhi Colony,1140.0,2,32.92,2
1804,Lodhi Colony,1116.0,2,40.0,2
1805,Lodhi Colony,1150.0,3,46.0,3
1806,Lodhi Colony,1192.0,2,47.0,3
1807,Lodhi Colony,1020.0,2,32.0,2
1808,Lodhi Colony,1900.0,3,97.0,4
1809,Lodhi Colony,1020.0,2,27.43,2
1810,Lodhi Colony,1025.0,2,26.65,2
1811,Lodhi Colony,1020.0,2,29.45,2
1812,Lodhi Colony,1000.0,2,28.88,2
1813,Lodhi Colony,1140.0,2,28.5,2
1814,Lodhi Colony,1125.0,2,32.49,2
1815,Lodhi Colony,1200.0,2,34.65,2
1816,Lodhi Colony,1160.0,2,52.2,2
1817,Lodhi Colony,1244.0,2,55.0,2
1818,Lodhi Colony,1160.0,2,33.51,2
1819,Lodhi Colony,972.0,2,40.0,2
1820,Lodhi Colony,1160.0,2,33.51,2
1821,Lodhi Colony,1090.0,2,31.48,2
1822,Lodhi Colony,1140.0,2,32.92,2
1823,Lodhi Colony,650.0,1,35.0,1
1824,Lodhi Colony,1155.0,2,57.0,2
1825,Lodhi Colony,1800.0,3,92.0,3
1826,Lodhi Colony,1300.0,2,28.0,2
1827,Lodhi Colony,1160.0,2,33.5,2
1828,Lodhi Colony,1025.0,2,29.6,2
1829,Lodhi Colony,829.0,2,22.8,2
1830,Lodhi Colony,2187.5,4,105.0,4
1831,Lodhi Colony,1252.0,2,67.0,2
1832,Lodhi Colony,1125.0,2,32.63,2
1833,Lodhi Colony,1140.0,2,34.0,2
1834,Lodhi Colony,1252.0,2,65.0,3
1835,Lodhi Colony,1135.0,2,46.0,2
1836,Lodhi Colony,1305.0,3,65.0,3
1837,Lodhi Colony,1165.0,2,33.64,2
1838,Lodhi Colony,1336.0,2,50.35,3
1839,Lodhi Colony,575.0,1,16.75,1
1840,Lodhi Colony,925.0,2,49.82,3
1841,Lodhi Colony,1065.0,2,30.76,2
1842,Lodhi Colony,1065.0,2,30.75,2
1843,Lodhi Colony,1140.0,2,33.06,2
1844,Lodhi Colony,911.0,2,26.5,2
1845,Lodhi Colony,1200.0,2,34.65,2
1846,Lodhi Colony,1031.0,2,54.48,2
1847,Lodhi Colony,1475.0,3,78.29,3
1848,Lodhi Colony,1490.0,3,78.8,3
1849,Lodhi Colony,1113.27,2,53.0,2
1850,Lodhi Colony,1490.0,3,84.0,3
1851,Lodhi Colony,1015.0,2,56.0,2
1852,Lodhi Colony,1515.0,2,80.91,3
1853,Lodhi Colony,995.0,2,46.0,2
1854,Lodhi Colony,1555.0,2,82.0,3
1855,Lodhi Colony,1340.0,2,75.0,2
1856,Lodhi Colony,1124.0,2,55.0,3
1857,Lodhi Colony,1175.0,2,57.0,2
1858,Lodhi Colony,755.0,1,42.41,1
1859,Lodhi Colony,580.0,1,27.0,1
1860,Lodhi Colony,940.0,2,49.0,2
1861,Lodhi Colony,1335.0,2,67.0,2
1862,Lodhi Colony,1113.12,2,55.0,2
1863,Lodhi Colony,1350.0,3,71.0,3
1864,Lodhi Colony,995.0,2,49.8,2
1865,Lodhi Colony,635.0,1,26.0,1
1866,Lodhi Colony,1190.0,2,68.0,2
1867,Lodhi Colony,1450.0,3,72.54,3
1868,Lodhi Colony,360.0,1,16.9,1
1869,Lodhi Colony,638.0,1,32.0,1
1870,Lodhi Colony,1175.0,2,64.98,2
1871,Lodhi Colony,585.0,1,21.0,1
1872,Lodhi Colony,1200.0,2,59.76,2
1873,Lodhi Colony,1145.0,2,54.0,2
1874,Lodhi Colony,1125.0,2,65.0,2
1875,Lodhi Colony,1550.0,2,82.0,3
1876,Lodhi Colony,865.0,2,40.0,2
1877,Lodhi Colony,1800.0,3,93.0,3
1878,Lodhi Colony,1314.0,2,60.0,2
1879,Lodhi Colony,1170.0,2,62.0,2
1880,Lodhi Colony,1450.0,3,79.0,3
1881,Lodhi Colony,940.0,2,48.0,2
1882,Lodhi Colony,940.0,2,44.0,2
1883,Lodhi Colony,1300.0,2,67.0,2
1884,Lodhi Colony,1028.0,2,51.0,2
1885,Lodhi Colony,1205.0,2,60.0,2
1886,Lodhi Colony,1305.0,2,67.0,2
1887,Lodhi Colony,755.0,1,30.12,1
1888,Lodhi Colony,1175.0,2,60.0,2
1889,Lodhi Colony,1700.0,3,180.0,3
1890,Lodhi Colony,1305.0,3,95.45,3
1891,Lodhi Colony,1870.0,3,185.0,3
1892,Lodhi Colony,1750.0,3,150.0,3
1893,Lodhi Colony,2000.0,3,200.0,3
1894,Lodhi Colony,3500.0,4,330.0,3
1895,Lodhi Colony,2350.0,4,285.0,3
1896,Lodhi Colony,1550.0,2,140.0,2
1897,Lodhi Colony,1900.0,4,145.0,3
1898,Lodhi Colony,2560.0,3,265.0,3
1899,Lodhi Colony,2400.0,3,260.0,3
1900,Lodhi Colony,2560.0,3,288.0,3
1901,Lodhi Colony,3436.0,5,341.0,4
1902,Lodhi Colony,1315.0,2,140.0,2
1903,Lodhi Colony,1706.0,3,154.0,3
1904,Lodhi Colony,2079.0,3,220.0,3
1905,Lodhi Colony,3435.0,2,341.0,4
1906,Lodhi Colony,3436.0,5,345.0,4
1907,Lodhi Colony,3100.0,3,400.0,3
1908,Lodhi Colony,5400.0,3,400.0,3
1909,Lodhi Colony,1180.0,2,105.0,2
1910,Lodhi Colony,2900.0,4,325.0,4
1911,Lodhi Colony,1870.0,3,180.0,3
1912,Lodhi Colony,896.0,1,100.0,1
1913,Lodhi Colony,1420.0,2,120.0,2
1914,Lodhi Colony,1820.0,2,86.0,3
1915,Lodhi Colony,1225.0,2,47.0,2
1916,Lodhi Colony,1140.0,2,48.95,2
1917,Lodhi Colony,1315.0,2,65.0,3
1918,Lodhi Colony,1315.0,3,65.0,3
1919,Lodhi Colony,1315.0,3,64.0,3
1920,Lodhi Colony,1735.0,3,70.0,3
1921,Lodhi Colony,1643.0,2,70.0,3
1922,Lodhi Colony,1325.0,2,60.8,3
1923,Lodhi Colony,1060.0,2,48.7,2
1924,Lodhi Colony,1150.0,2,52.75,2
1925,Lodhi Colony,1295.0,2,59.5,3
1926,Lodhi Colony,1320.0,2,60.6,3
1927,Moti Bagh,1295.0,2,59.5,3
1928,Moti Bagh,1150.0,2,52.8,2
1929,Moti Bagh,1150.0,2,52.8,2
1930,Moti Bagh,1060.0,2,48.5,2
1931,Moti Bagh,1150.0,2,52.5,2
1932,Moti Bagh,1325.0,2,60.8,3
1933,Moti Bagh,1060.0,2,48.66,2
1934,Moti Bagh,1150.0,2,52.0,2
1935,Moti Bagh,1154.0,2,51.8,2
1936,Moti Bagh,2400.0,4,400.0,4
1937,Moti Bagh,1800.0,3,252.0,3
1938,Moti Bagh,1350.0,3,240.0,3
1939,Moti Bagh,2400.0,4,400.0,4
1940,Moti Bagh,3000.0,4,375.0,6
1941,Moti Bagh,2400.0,6,400.0,6
1942,Moti Bagh,4000.0,3,750.0,4
1943,Moti Bagh,861.0,2,34.5,2
1944,Moti Bagh,1408.0,3,62.0,3
1945,Moti Bagh,861.0,2,34.5,2
1946,Moti Bagh,1318.0,3,54.0,3
1947,Moti Bagh,861.0,2,36.5,2
1948,Moti Bagh,1320.0,3,60.0,3
1949,Moti Bagh,1345.0,3,60.0,3
1950,Moti Bagh,1905.0,3,86.0,4
1951,Moti Bagh,1318.0,3,56.0,3
1952,Moti Bagh,1129.0,2,50.0,2
1953,Moti Bagh,1100.0,2,40.0,2
1954,Moti Bagh,967.0,2,45.0,2
1955,Moti Bagh,1618.0,3,82.5,3
1956,Moti Bagh,1222.0,2,63.0,2
1957,Moti Bagh,1300.0,3,65.0,3
1958,Moti Bagh,950.0,2,38.0,2
1959,Moti Bagh,1153.0,2,48.5,2
1960,Moti Bagh,812.0,1,26.0,1
1961,Moti Bagh,1460.0,2,65.0,3
1962,Moti Bagh,1500.0,3,70.0,3
1963,Moti Bagh,1621.0,3,72.0,3
1964,Moti Bagh,812.0,1,26.0,1
1965,Moti Bagh,990.0,2,40.0,2
1966,Moti Bagh,1235.0,2,63.0,2
1967,Moti Bagh,1385.0,3,64.0,3
1968,Moti Bagh,1000.0,2,35.0,2
1969,Moti Bagh,1010.0,2,35.0,2
1970,Moti Bagh,1435.0,2,62.0,3
1971,Moti Bagh,945.0,2,45.0,2
1972,Moti Bagh,2500.0,3,120.0,4
1973,Moti Bagh,1230.0,2,52.0,3
1974,Moti Bagh,1120.0,2,50.0,2
1975,Moti Bagh,1500.0,3,63.0,3
1976,Moti Bagh,1200.0,2,40.0,2
1977,Moti Bagh,1280.0,2,61.0,2
1978,Moti Bagh,1205.0,2,56.58,2
1979,Moti Bagh,1170.0,2,40.0,2
1980,Moti Bagh,3000.0,3,132.0,4
1981,Moti Bagh,1613.0,3,72.0,3
1982,Moti Bagh,1110.0,2,36.25,2
1983,Moti Bagh,1245.0,2,59.0,2
1984,Mukherjee Nagar,1200.0,2,50.0,2
1985,Mukherjee Nagar,1670.0,3,120.0,3
1986,Mukherjee Nagar,3250.0,4,230.0,4
1987,Mukherjee Nagar,1776.42,3,105.0,3
1988,Mukherjee Nagar,3250.0,4,230.0,4
1989,Mukherjee Nagar,940.0,2,56.8,2
1990,Mukherjee Nagar,1075.0,2,60.0,2
1991,Mukherjee Nagar,1715.0,3,115.0,3
1992,Mukherjee Nagar,1751.0,2,115.0,3
1993,Mukherjee Nagar,1750.0,3,130.0,3
1994,Mukherjee Nagar,1530.0,3,105.0,3
1995,Mukherjee Nagar,1752.0,3,105.0,3
1996,Mukherjee Nagar,1680.0,4,95.0,3
1997,Mukherjee Nagar,1728.0,3,125.0,3
1998,Mukherjee Nagar,1645.0,3,110.0,3
1999,Mukherjee Nagar,1517.0,3,100.0,3
2000,Mukherjee Nagar,3150.0,4,218.0,4
2001,Mukherjee Nagar,1750.0,3,120.0,3
2002,Mukherjee Nagar,1751.0,3,115.0,3
2003,Mukherjee Nagar,1750.0,3,105.0,3
2004,Mukherjee Nagar,1885.0,3,135.0,3
2005,Mukherjee Nagar,1715.0,3,120.0,3
2006,Mukherjee Nagar,1623.29,2,105.0,3
2007,Mukherjee Nagar,1715.0,3,115.0,3
2008,Mukherjee Nagar,1715.0,3,105.0,3
2009,Mukherjee Nagar,1600.0,3,105.0,3
2010,Mukherjee Nagar,1717.0,3,125.0,3
2011,Mukherjee Nagar,1250.0,2,75.0,2
2012,Mukherjee Nagar,1715.0,3,112.0,3
2013,Mukherjee Nagar,1470.0,2,82.0,3
2014,Mukherjee Nagar,1745.0,3,104.0,3
2015,Mukherjee Nagar,1745.0,3,115.0,3
2016,Mukherjee Nagar,1745.0,3,110.0,3
2017,Mukherjee Nagar,1650.0,3,71.0,3
2018,Mukherjee Nagar,2570.0,4,141.0,5
2019,Mukherjee Nagar,1205.0,2,70.0,2
2020,Mukherjee Nagar,1435.0,2,80.0,3
2021,Mukherjee Nagar,1475.0,2,80.0,2
2022,Mukherjee Nagar,1100.0,2,49.5,2
2023,Mukherjee Nagar,1060.0,2,46.0,2
2024,Mukherjee Nagar,2000.0,3,125.0,3
2025,Mukherjee Nagar,1140.0,2,43.0,2
2026,Mukherjee Nagar,1356.0,2,66.0,3
2027,Mukherjee Nagar,1600.0,3,75.0,3
2028,Mukherjee Nagar,2000.0,3,95.0,4
2029,Mukherjee Nagar,1140.0,2,49.11,2
2030,Mukherjee Nagar,1195.0,2,44.0,2
2031,Mukherjee Nagar,1190.0,2,40.0,2
2032,Mukherjee Nagar,1457.0,2,60.0,2
2033,Mukherjee Nagar,1080.0,2,41.0,2
2034,Mukherjee Nagar,1175.0,2,43.48,2
2035,Mukherjee Nagar,1362.0,3,62.63,3
2036,Mukherjee Nagar,1071.0,2,51.0,2
2037,Mukherjee Nagar,1063.0,2,40.0,2
2038,Mukherjee Nagar,1235.0,2,52.76,2
2039,Mukherjee Nagar,1362.0,3,62.63,3
2040,Mukherjee Nagar,1362.0,3,62.63,3
2041,Mukherjee Nagar,1588.0,2,90.0,3
2042,Mukherjee Nagar,1235.0,2,44.5,2
2043,Mukherjee Nagar,1457.0,2,60.0,2
2044,Mukherjee Nagar,1490.0,2,300.0,3
2045,Mukherjee Nagar,600.0,3,145.0,2
2046,Najafgarh,2700.0,3,500.0,3
2047,Najafgarh,2040.0,4,500.0,5
2048,Najafgarh,2800.0,2,200.0,3
2049,Najafgarh,1722.0,3,95.0,3
2050,Najafgarh,1200.0,4,120.0,4
2051,Najafgarh,1200.0,2,60.0,2
2052,Najafgarh,1004.0,2,49.0,2
2053,Najafgarh,1783.0,3,125.0,3
2054,Najafgarh,1656.0,3,90.0,3
2055,Najafgarh,1089.0,2,60.0,2
2056,Najafgarh,1700.0,3,110.0,3
2057,Najafgarh,1198.0,2,65.0,2
2058,Najafgarh,1200.0,4,115.0,4
2059,Najafgarh,1200.0,2,120.0,2
2060,Najafgarh,1832.0,3,160.0,3
2061,Najafgarh,1374.0,2,95.0,2
2062,Najafgarh,1440.0,2,98.0,2
2063,Najafgarh,2800.0,3,250.0,3
2064,Najafgarh,1210.0,2,75.0,2
2065,Najafgarh,1265.0,2,78.0,2
2066,Najafgarh,1170.0,2,75.0,2
2067,Najafgarh,1900.0,3,90.0,4
2068,Najafgarh,1625.0,3,120.0,3
2069,Najafgarh,1301.0,2,120.0,2
2070,Najafgarh,1145.0,2,68.5,2
2071,Najafgarh,1300.0,2,90.0,2
2072,Najafgarh,1372.0,2,68.0,2
2073,Najafgarh,1475.0,3,75.0,3
2074,Najafgarh,1467.0,2,55.0,2
2075,Najafgarh,1140.0,2,46.0,2
2076,Najafgarh,1372.0,2,61.0,2
2077,Najafgarh,1750.0,3,95.0,3
2078,Najafgarh,1027.0,2,44.0,2
2079,Najafgarh,1650.0,3,110.0,3
2080,Najafgarh,1140.0,2,46.0,2
2081,Najafgarh,1372.0,2,61.0,2
2082,Najafgarh,1140.0,2,46.0,2
2083,Najafgarh,1185.0,2,60.0,2
2084,Najafgarh,1127.0,2,68.0,2
2085,Najafgarh,1600.0,2,115.0,3
2086,Najafgarh,1145.0,2,48.0,2
2087,Najafgarh,1009.0,2,56.0,2
2088,Najafgarh,1300.0,2,98.0,2
2089,Najafgarh,1140.0,2,46.0,2
2090,Najafgarh,1126.0,2,69.0,2
2091,Najafgarh,1140.0,2,46.0,2
2092,Najafgarh,1145.0,2,46.0,2
2093,Najafgarh,1142.0,2,65.0,2
2094,Najafgarh,1145.0,2,46.0,2
2095,Najafgarh,1844.0,3,95.0,3
2096,Najafgarh,1203.0,2,72.0,2
2097,Najafgarh,1140.0,2,46.0,2
2098,Najafgarh,4200.0,5,245.0,5
2099,Najafgarh,1140.0,2,46.0,2
2100,Najafgarh,1145.0,2,46.0,2
2101,Najafgarh,1009.0,2,56.0,2
2102,Najafgarh,1145.0,2,46.0,2
2103,Najafgarh,1100.0,2,44.0,2
2104,Najafgarh,1203.0,2,60.0,2
2105,Najafgarh,1120.0,2,70.0,2
2106,Najafgarh,1140.0,2,46.0,2
2107,Najafgarh,1289.0,2,70.0,2
2108,Najafgarh,1844.0,3,89.0,3
2109,Najafgarh,1203.0,2,60.0,2
2110,Najafgarh,1140.0,2,46.0,2
2111,Najafgarh,1240.0,2,70.0,2
2112,Najafgarh,1027.0,2,44.0,2
2113,Najafgarh,1194.0,2,47.0,2
2114,Najafgarh,1202.0,2,53.0,2
2115,Najafgarh,1056.0,2,61.0,2
2116,Najafgarh,1810.0,3,100.0,3
2117,Najafgarh,1194.0,2,46.0,2
2118,Najafgarh,1225.0,2,67.38,2
2119,Najafgarh,1243.0,2,46.0,2
2120,Najafgarh,1027.0,2,44.0,2
2121,Najafgarh,1920.0,3,115.0,3
2122,Najafgarh,1875.0,3,110.0,3
2123,Najafgarh,1194.0,2,47.0,2
2124,Najafgarh,1140.0,2,43.0,2
2125,Najafgarh,1027.0,2,44.0,2
2126,Najafgarh,1194.0,2,46.0,2
2127,Najafgarh,2017.0,3,125.0,3
2128,Najafgarh,1140.0,2,43.0,2
2129,Najafgarh,1875.0,3,110.0,3
2130,Najafgarh,1092.0,2,44.0,2
2131,Najafgarh,2475.0,4,130.0,3
2132,Najafgarh,1300.0,2,73.0,2
2133,Najafgarh,1194.0,2,47.0,2
2134,Najafgarh,1243.0,2,46.0,2
2135,Najafgarh,1850.0,3,110.0,3
2136,Najafgarh,1225.0,2,67.38,2
2137,Najafgarh,1243.0,2,46.0,2
2138,Najafgarh,3400.0,5,240.0,4
2139,Najafgarh,1464.0,2,56.0,2
2140,Najafgarh,1230.0,2,78.0,2
2141,Najafgarh,1000.0,2,44.0,2
2142,Najafgarh,1300.0,2,79.0,2
2143,Najafgarh,1444.0,2,80.0,3
2144,Najafgarh,1088.0,2,68.0,2
2145,Najafgarh,1027.0,2,44.0,2
2146,Najafgarh,1225.0,2,70.0,2
2147,Najafgarh,1194.0,2,46.0,2
2148,Najafgarh,1830.0,3,101.0,3
2149,Najafgarh,1810.0,3,126.0,3
2150,Najafgarh,1464.0,2,56.0,2
2151,Najafgarh,1520.0,2,96.0,3
2152,Najafgarh,1300.0,2,75.0,2
2153,Najafgarh,2017.0,2,125.0,3
2154,Najafgarh,1243.0,2,46.0,2
2155,Najafgarh,1027.0,2,44.0,2
2156,Najafgarh,2805.0,5,160.0,4
2157,Najafgarh,1243.0,2,46.0,2
2158,Najafgarh,1027.0,2,44.0,2
2159,Najafgarh,2017.0,3,105.0,3
2160,Najafgarh,1243.0,2,46.0,2
2161,Najafgarh,1243.0,2,46.0,2
2162,Najafgarh,1520.0,2,90.0,3
2163,Najafgarh,1300.0,2,60.0,2
2164,Najafgarh,1985.0,3,130.0,3
2165,Najafgarh,1255.0,2,90.0,3
2166,Najafgarh,1056.0,2,60.0,2
2167,Najafgarh,1140.0,2,42.0,2
2168,Najafgarh,1245.0,2,62.0,2
2169,Najafgarh,1140.0,2,58.0,2
2170,Najafgarh,1140.0,2,42.0,2
2171,Najafgarh,1027.0,2,43.0,2
2172,Najafgarh,1194.0,2,47.0,2
2173,Najafgarh,1194.0,2,47.0,2
2174,Najafgarh,1560.0,3,90.0,3
2175,Najafgarh,1520.0,2,85.0,3
2176,Najafgarh,1243.0,2,45.0,2
2177,Najafgarh,1027.0,2,44.0,2
2178,Najafgarh,1194.0,2,46.0,2
2179,Najafgarh,1650.0,3,100.0,3
2180,Najafgarh,1580.0,3,73.0,3
2181,Najafgarh,1243.0,2,46.0,2
2182,Najafgarh,1194.0,2,47.0,2
2183,Najafgarh,1520.0,2,96.0,3
2184,Najafgarh,1510.0,3,83.05,3
2185,Najafgarh,1056.0,2,65.0,2
2186,Najafgarh,1810.0,3,100.0,3
2187,Najafgarh,1243.0,2,46.0,2
2188,Najafgarh,575.0,1,38.0,1
2189,Najafgarh,1194.0,2,46.0,2
2190,Najafgarh,1243.0,2,46.0,2
2191,Najafgarh,1194.0,2,46.0,2
2192,Najafgarh,1140.0,2,43.0,2
2193,Najafgarh,1850.0,3,120.0,3
2194,Najafgarh,1194.0,2,47.0,2
2195,Najafgarh,1194.0,2,47.0,2
2196,Najafgarh,1243.0,2,46.0,2
2197,Najafgarh,1710.0,3,85.0,3
2198,Najafgarh,1730.0,3,95.0,3
2199,Najafgarh,1243.0,2,46.0,2
2200,Najafgarh,1243.0,2,46.0,2
2201,Najafgarh,1243.0,2,46.0,2
2202,Najafgarh,1817.0,3,110.0,3
2203,Najafgarh,1225.0,2,77.0,2
2204,Najafgarh,1285.0,2,78.0,2
2205,Najafgarh,1225.0,2,67.48,2
2206,Najafgarh,1225.0,2,69.84,2
2207,Najafgarh,1200.0,2,46.0,2
2208,Najafgarh,1315.0,2,85.0,2
2209,Najafgarh,1976.0,3,92.0,3
2210,Najafgarh,1300.0,2,75.0,2
2211,Najafgarh,1309.0,2,82.0,2
2212,Najafgarh,1027.0,1,44.0,2
2213,Najafgarh,1243.0,2,46.0,2
2214,Najafgarh,1243.0,2,46.0,2
2215,Najafgarh,1140.0,2,43.0,2
2216,Najafgarh,1300.0,2,75.0,2
2217,Najafgarh,1243.0,2,46.0,2
2218,Najafgarh,1890.0,3,84.0,3
2219,Najafgarh,1230.0,2,67.65,2
2220,Najafgarh,1194.0,2,46.0,2
2221,Najafgarh,1092.0,2,44.0,2
2222,Najafgarh,1255.0,3,90.0,3
2223,Najafgarh,1735.0,3,97.0,3
2224,Najafgarh,1810.0,3,97.83,3
2225,Najafgarh,1200.0,2,46.0,2
2226,Najafgarh,1243.0,2,46.0,2
2227,Najafgarh,1810.0,3,112.0,3
2228,Najafgarh,1508.0,2,77.0,2
2229,Najafgarh,1752.12,3,135.0,3
2230,Najafgarh,1709.0,3,150.0,3
2231,Najafgarh,1174.0,2,69.0,2
2232,Najafgarh,1033.0,2,49.0,2
2233,Najafgarh,1197.0,2,84.0,2
2234,Najafgarh,1757.0,3,132.0,3
2235,Najafgarh,1174.0,2,76.0,2
2236,Najafgarh,1754.0,3,125.0,3
2237,Najafgarh,1290.0,2,85.0,2
2238,Najafgarh,1752.12,3,116.0,3
2239,Najafgarh,1754.0,3,135.0,3
2240,Najafgarh,1754.0,3,124.0,3
2241,Najafgarh,1152.0,2,69.0,2
2242,Najafgarh,1290.0,2,87.0,2
2243,Najafgarh,1749.0,3,115.0,3
2244,Najafgarh,3385.0,4,260.0,4
2245,Najafgarh,2240.0,5,155.0,3
2246,Najafgarh,1758.0,3,133.0,3
2247,Najafgarh,1197.0,2,79.0,2
2248,Najafgarh,1174.0,2,78.0,2
2249,Najafgarh,1200.0,2,52.0,2
2250,Najafgarh,1197.0,2,79.0,2
2251,Najafgarh,1749.0,3,112.0,3
2252,Najafgarh,1174.0,2,75.0,2
2253,Najafgarh,1750.0,3,136.0,3
2254,Najafgarh,1620.0,3,110.0,3
2255,Najafgarh,1762.0,3,133.0,3
2256,Najafgarh,1756.0,3,131.0,3
2257,Najafgarh,1755.0,3,130.0,3
2258,Najafgarh,1864.0,3,140.0,3
2259,Najafgarh,1331.0,2,88.0,2
2260,Najafgarh,1752.12,3,133.0,3
2261,Najafgarh,1133.0,2,55.0,2
2262,Najafgarh,1756.0,3,128.0,3
2263,Najafgarh,1749.0,3,120.0,3
2264,Najafgarh,1197.0,2,82.0,2
2265,Najafgarh,1303.0,2,90.0,2
2266,Najafgarh,1754.0,3,132.0,3
2267,Najafgarh,1174.0,2,75.0,2
2268,Najafgarh,1756.0,3,134.0,3
2269,Najafgarh,1197.0,2,78.0,2
2270,Najafgarh,1290.0,2,89.9,2
2271,Najafgarh,1386.0,2,85.0,2
2272,Najafgarh,1174.0,2,74.0,2
2273,Najafgarh,1174.0,2,78.0,2
2274,Najafgarh,1755.0,3,115.0,3
2275,Najafgarh,2569.0,4,175.0,4
2276,Najafgarh,1197.0,2,77.0,2
2277,Najafgarh,1752.12,3,125.0,3
2278,Najafgarh,2569.0,5,180.0,4
2279,Najafgarh,1225.0,2,56.0,2
2280,Najafgarh,1197.0,2,76.0,2
2281,Najafgarh,1197.0,2,75.0,2
2282,Najafgarh,1755.0,3,117.0,3
2283,Najafgarh,1197.0,2,79.9,2
2284,Najafgarh,936.0,2,45.0,2
2285,Najafgarh,2990.0,4,225.0,4
2286,Najafgarh,1370.0,2,88.0,2
2287,Najafgarh,1335.0,2,72.76,2
2288,Najafgarh,1760.0,2,123.0,3
2289,Najafgarh,5611.5,4,477.0,4
2290,Najafgarh,1349.0,2,98.2,2
2291,Najafgarh,2483.0,5,212.0,4
2292,Najafgarh,1760.0,2,130.0,3
2293,Najafgarh,3450.0,5,260.0,3
2294,Najafgarh,1920.0,3,134.0,3
2295,Najafgarh,1337.0,2,82.0,2
2296,Najafgarh,1349.0,2,98.0,2
2297,Najafgarh,1790.0,3,127.0,3
2298,Najafgarh,687.325,2,42.72,2
2299,Najafgarh,1985.0,4,189.0,3
2300,Najafgarh,2483.0,5,215.0,4
2301,Najafgarh,1080.0,2,54.0,2
2302,Najafgarh,812.0,2,55.0,2
2303,Najafgarh,3067.0,4,230.0,4
2304,Najafgarh,2526.0,2,250.0,3
2305,Najafgarh,3067.0,4,230.0,4
2306,Najafgarh,823.0,2,50.63,2
2307,Najafgarh,1420.0,2,123.0,2
2308,Najafgarh,1420.0,2,99.39,2
2309,Najafgarh,4235.0,4,365.0,4
2310,Najafgarh,1700.0,3,124.0,3
2311,Najafgarh,3960.0,5,386.0,4
2312,Najafgarh,1420.0,2,99.39,2
2313,Najafgarh,1440.0,2,115.0,2
2314,Najafgarh,1100.0,2,54.0,2
2315,Najafgarh,2400.0,4,180.0,3
2316,Najafgarh,1420.0,2,107.0,2
2317,Najafgarh,1320.0,2,92.0,2
2318,Najafgarh,919.0,2,49.0,2
2319,Najafgarh,1645.0,3,135.0,3
2320,Najafgarh,2080.0,3,175.0,3
2321,Najafgarh,2483.0,5,230.0,4
2322,Najafgarh,2600.0,3,195.0,3
2323,Najafgarh,1645.0,3,117.0,3
2324,Najafgarh,1251.0,2,88.73,2
2325,Najafgarh,1645.0,3,121.0,3
2326,Najafgarh,1760.0,3,123.0,3
2327,Najafgarh,3960.0,5,386.0,4
2328,Najafgarh,1645.0,3,120.0,3
2329,Najafgarh,1255.0,2,90.0,3
2330,Najafgarh,1645.0,3,117.0,3
2331,Najafgarh,1636.0,3,119.0,3
2332,Najafgarh,2661.0,2,226.5,3
2333,Najafgarh,1255.0,2,95.0,3
2334,Najafgarh,1255.0,2,95.0,3
2335,Najafgarh,1088.0,2,61.45,2
2336,Najafgarh,1349.0,2,97.8,2
2337,Najafgarh,1344.0,2,108.0,2
2338,Najafgarh,1255.0,2,90.0,3
2339,Najafgarh,1138.0,2,110.0,2
2340,Najafgarh,2790.0,5,204.0,4
2341,Najafgarh,1088.0,2,62.0,2
2342,Najafgarh,1987.0,4,165.0,3
2343,Najafgarh,1299.0,2,100.0,2
2344,Najafgarh,1200.0,2,60.0,2
2345,Najafgarh,1645.0,3,117.0,3
2346,Najafgarh,1390.0,2,95.0,2
2347,Najafgarh,1333.0,2,100.0,2
2348,Najafgarh,2650.0,4,199.0,3
2349,Najafgarh,1800.0,3,140.0,3
2350,Najafgarh,2470.0,4,203.0,4
2351,Najafgarh,1255.0,2,95.0,3
2352,Najafgarh,1333.0,2,104.0,2
2353,Najafgarh,1645.0,3,117.0,3
2354,Najafgarh,2600.0,3,199.0,3
2355,Najafgarh,1345.0,2,97.0,2
2356,Najafgarh,985.0,2,62.0,2
2357,Najafgarh,1320.0,2,91.0,2
2358,Najafgarh,2388.0,3,195.0,3
2359,Najafgarh,1040.0,2,55.0,2
2360,Najafgarh,2600.0,3,195.0,3
2361,Najafgarh,2630.0,5,188.0,4
2362,Najafgarh,1645.0,3,113.0,3
2363,Najafgarh,1420.0,2,99.39,2
2364,Najafgarh,3520.0,5,320.0,3
